,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
2009-04-08,100.87,99.32,100.42,99.76
2009-04-09,100.57,99.64,99.76,100.42
2009-04-10,100.73,100.21,100.42,100.25
2009-04-13,100.73,99.86,100.27,100.1
2009-04-14,100.43,98.75,100.1,98.98
2009-04-15,99.67,98.15,98.98,99.37
2009-04-16,99.52,98.53,99.37,99.28
2009-04-17,99.76,98.72,99.28,99.16
2009-04-20,99.41,97.66,99.01,97.89
2009-04-21,98.92,97.74,97.89,98.73
2009-04-22,98.75,97.58,98.73,98.02
2009-04-23,98.44,97.63,98.02,97.96
2009-04-24,98.15,96.64,97.96,97.17
2009-04-27,97.3,96.44,97.17,96.77
2009-04-28,96.78,95.63,96.77,96.45
2009-04-29,97.98,96.39,96.45,97.66
2009-04-30,98.99,97.15,97.66,98.63
2009-05-01,99.58,98.53,98.63,99.12
2009-05-04,99.57,98.73,99.32,98.8
2009-05-05,99.22,98.61,98.8,98.82
2009-05-06,99.08,97.95,98.82,98.31
2009-05-07,99.74,98.27,98.31,99.12
2009-05-08,99.57,98.33,99.12,98.47
2009-05-11,98.83,97.27,98.82,97.49
2009-05-12,97.84,96.12,97.49,96.45
2009-05-13,96.69,95.15,96.45,95.31
2009-05-14,95.87,95.12,95.31,95.8
2009-05-15,96.19,94.74,95.8,95.21
2009-05-18,96.47,94.56,95.19,96.31
2009-05-19,96.7,95.92,96.31,95.98
2009-05-20,96.23,94.69,95.97,94.88
2009-05-21,95.27,93.98,94.88,94.41
2009-05-22,94.92,93.86,94.41,94.78
2009-05-25,95.21,94.43,94.45,94.83
2009-05-26,95.15,94.51,94.83,95.03
2009-05-27,95.5,94.66,95.03,95.34
2009-05-28,97.24,95.24,95.34,96.86
2009-05-29,97.02,95.06,96.86,95.34
2009-06-01,96.8,94.45,95.33,96.59
2009-06-02,96.65,95.33,96.59,95.77
2009-06-03,96.42,95.38,95.77,95.99
2009-06-04,96.98,95.88,95.99,96.58
2009-06-05,98.89,96.52,96.58,98.64
2009-06-08,98.86,98.21,98.6,98.49
2009-06-09,98.57,97.26,98.49,97.38
2009-06-10,98.44,97.09,97.38,98.12
2009-06-11,98.56,97.29,98.12,97.64
2009-06-12,98.45,97.48,97.64,98.44
2009-06-15,98.57,97.59,98.34,97.84
2009-06-16,97.89,96.08,97.84,96.39
2009-06-17,96.78,95.53,96.39,95.75
2009-06-18,96.69,95.63,95.75,96.48
2009-06-19,97.19,96.01,96.48,96.27
2009-06-22,96.35,95.72,96.3,95.87
2009-06-23,95.97,94.88,95.87,95.22
2009-06-24,96.04,95.03,95.22,95.67
2009-06-25,96.57,95.62,95.67,95.95
2009-06-26,96.05,95.05,95.95,95.19
2009-06-29,96.17,95.1,95.15,96.06
2009-06-30,96.51,95.32,96.06,96.36
2009-07-01,96.99,96.18,96.36,96.66
2009-07-02,96.88,95.71,96.66,95.95
2009-07-03,96.13,95.71,95.95,96.04
2009-07-06,96.24,94.67,96.0,95.35
2009-07-07,95.46,94.72,95.35,94.9
2009-07-08,94.9,91.81,94.9,92.88
2009-07-09,93.6,92.38,92.88,93.0
2009-07-10,93.19,91.79,93.0,92.55
2009-07-13,93.03,91.74,92.44,92.97
2009-07-14,93.77,92.72,92.97,93.51
2009-07-15,94.46,93.27,93.51,94.23
2009-07-16,94.45,93.27,94.23,93.93
2009-07-17,94.38,93.48,93.93,94.2
2009-07-20,94.79,94.13,94.27,94.19
2009-07-21,94.39,93.29,94.2,93.75
2009-07-22,93.87,93.1,93.75,93.68
2009-07-23,95.3,93.54,93.68,94.93
2009-07-24,95.17,94.6,94.93,94.79
2009-07-27,95.38,94.68,94.79,95.19
2009-07-28,95.27,94.05,95.19,94.55
2009-07-29,95.36,94.02,94.55,94.99
2009-07-30,95.88,94.83,94.99,95.56
2009-07-31,95.83,94.51,95.56,94.68
2009-08-03,95.43,94.59,94.77,95.27
2009-08-04,95.47,94.37,95.27,95.23
2009-08-05,95.39,94.63,95.23,94.97
2009-08-06,95.81,94.78,94.97,95.46
2009-08-07,97.79,95.06,95.46,97.57
2009-08-10,97.78,96.92,97.56,97.15
2009-08-11,97.18,95.76,97.15,96.0
2009-08-12,96.73,95.13,96.0,96.06
2009-08-13,96.49,95.04,96.06,95.48
2009-08-14,95.49,94.43,95.49,94.94
2009-08-17,94.87,94.21,94.77,94.51
2009-08-18,95.29,94.35,94.51,94.69
2009-08-19,94.96,93.67,94.69,94.08
2009-08-20,94.55,93.86,94.08,94.2
2009-08-21,94.72,93.43,94.2,94.38
2009-08-24,95.06,94.21,94.31,94.56
2009-08-25,94.63,93.79,94.56,94.19
2009-08-26,94.58,93.88,94.19,94.26
2009-08-27,94.29,93.22,94.26,93.52
2009-08-28,94.07,93.42,93.52,93.6
2009-08-31,93.57,92.55,93.44,93.12
2009-09-01,93.44,92.82,93.12,92.92
2009-09-02,93.06,92.11,92.92,92.22
2009-09-03,92.78,91.95,92.22,92.64
2009-09-04,93.25,92.28,92.64,93.01
2009-09-07,93.3,92.82,93.0,93.08
2009-09-08,93.1,92.04,93.08,92.33
2009-09-09,92.6,91.61,92.33,92.04
2009-09-10,92.26,91.44,92.04,91.73
2009-09-11,91.79,90.22,91.74,90.71
2009-09-14,91.14,90.21,90.62,90.94
2009-09-15,91.64,90.79,90.94,91.05
2009-09-16,91.37,90.13,91.05,90.93
2009-09-17,91.62,90.52,90.93,91.08
2009-09-18,91.54,91.0,91.08,91.29
2009-09-21,92.53,91.28,91.37,91.93
2009-09-22,92.08,90.94,91.93,91.1
2009-09-23,91.54,90.49,91.1,91.29
2009-09-24,91.63,90.36,91.28,91.28
2009-09-25,91.36,89.52,91.28,89.64
2009-09-28,89.84,88.24,89.79,89.63
2009-09-29,90.37,89.6,89.63,90.09
2009-09-30,90.41,89.36,90.09,89.71
2009-10-01,90.17,89.42,89.71,89.61
2009-10-02,89.93,88.61,89.61,89.81
2009-10-05,89.98,89.23,89.92,89.54
2009-10-06,89.65,88.63,89.54,88.83
2009-10-07,89.39,88.01,88.82,88.61
2009-10-08,88.71,88.15,88.6,88.39
2009-10-09,89.89,88.36,88.39,89.79
2009-10-12,90.46,89.35,89.64,89.83
2009-10-13,90.19,89.44,89.83,89.71
2009-10-14,89.9,88.84,89.71,89.45
2009-10-15,90.78,89.28,89.45,90.56
2009-10-16,91.32,90.51,90.56,90.89
2009-10-19,91.14,90.37,90.84,90.55
2009-10-20,91.07,90.08,90.55,90.78
2009-10-21,91.28,90.49,90.78,90.97
2009-10-22,91.71,90.78,90.97,91.3
2009-10-23,92.13,91.28,91.3,92.06
2009-10-26,92.29,91.58,92.12,92.19
2009-10-27,92.32,91.71,92.19,91.8
2009-10-28,91.82,90.55,91.8,90.76
2009-10-29,91.62,90.25,90.76,91.41
2009-10-30,91.58,89.93,91.41,90.09
2009-11-02,90.69,89.2,89.94,90.21
2009-11-03,90.58,89.87,90.21,90.34
2009-11-04,91.32,90.05,90.34,90.73
2009-11-05,90.87,89.99,90.73,90.71
2009-11-06,90.86,89.62,90.71,89.88
2009-11-09,90.27,89.69,89.87,89.93
2009-11-10,90.18,89.69,89.92,89.81
2009-11-11,90.04,89.29,89.81,89.87
2009-11-12,90.61,89.65,89.87,90.37
2009-11-13,90.42,89.46,90.37,89.66
2009-11-16,89.76,88.76,89.68,89.06
2009-11-17,89.54,88.74,89.06,89.25
2009-11-18,89.49,89.01,89.25,89.32
2009-11-19,89.44,88.64,89.32,88.98
2009-11-20,89.14,88.68,88.98,88.89
2009-11-23,89.19,88.58,88.84,88.97
2009-11-24,89.07,88.36,88.97,88.5
2009-11-25,88.63,87.22,88.5,87.35
2009-11-26,87.48,86.3,87.35,86.59
2009-11-27,87.02,84.83,86.59,86.53
2009-11-30,87.17,85.87,87.17,86.41
2009-12-01,87.53,86.17,86.41,86.68
2009-12-02,87.49,86.59,86.68,87.39
2009-12-03,88.48,87.32,87.39,88.26
2009-12-04,90.77,88.0,88.26,90.56
2009-12-07,90.47,89.04,90.27,89.51
2009-12-08,89.53,88.18,89.51,88.43
2009-12-09,88.69,87.37,88.43,87.87
2009-12-10,88.45,87.74,87.87,88.2
2009-12-11,89.81,88.2,88.2,89.1
2009-12-14,89.32,88.32,89.11,88.62
2009-12-15,89.95,88.58,88.62,89.61
2009-12-16,89.99,89.39,89.61,89.78
2009-12-17,90.37,89.56,89.78,89.97
2009-12-18,90.91,88.98,89.97,90.5
2009-12-21,91.24,90.16,90.45,91.17
2009-12-22,91.87,91.0,91.17,91.84
2009-12-23,91.87,91.32,91.84,91.64
2009-12-24,91.78,91.13,91.64,91.54
2009-12-25,91.65,91.13,91.53,91.3
2009-12-28,91.77,91.42,91.45,91.63
2009-12-29,92.08,91.53,91.63,92.0
2009-12-30,92.77,91.91,92.0,92.44
2009-12-31,93.15,91.92,92.44,93.03
2010-01-01,93.11,93.01,93.03,93.04
2010-01-04,93.22,92.19,92.92,92.51
2010-01-05,92.55,91.26,92.51,91.72
2010-01-06,92.74,91.52,91.71,92.32
2010-01-07,93.4,92.11,92.32,93.37
2010-01-08,93.77,92.29,93.37,92.66
2010-01-11,92.66,91.81,92.6,92.09
2010-01-12,92.42,90.73,92.09,90.98
2010-01-13,91.56,90.91,90.98,91.37
2010-01-14,92.05,90.84,91.37,91.21
2010-01-15,91.32,90.6,91.21,90.77
2010-01-18,91.06,90.63,90.77,90.79
2010-01-19,91.27,90.32,90.79,91.15
2010-01-20,91.46,90.79,91.15,91.24
2010-01-21,91.88,90.12,91.24,90.43
2010-01-22,90.56,89.79,90.43,89.82
2010-01-25,90.37,89.82,90.36,90.28
2010-01-26,90.55,89.35,90.28,89.65
2010-01-27,90.09,89.14,89.65,90.01
2010-01-28,90.55,89.63,90.01,89.92
2010-01-29,90.93,89.59,89.92,90.27
2010-02-01,90.94,89.78,89.97,90.61
2010-02-02,90.91,90.27,90.61,90.38
2010-02-03,91.28,90.08,90.38,90.98
2010-02-04,91.08,88.56,90.98,89.06
2010-02-05,89.88,88.83,89.06,89.25
2010-02-08,89.57,89.15,89.44,89.26
2010-02-09,89.81,89.17,89.26,89.7
2010-02-10,90.06,89.25,89.7,89.94
2010-02-11,90.14,89.57,89.94,89.77
2010-02-12,90.42,89.59,89.77,89.96
2010-02-15,90.24,89.91,90.03,90.02
2010-02-16,90.51,89.72,90.02,90.14
2010-02-17,91.38,90.14,90.14,91.26
2010-02-18,91.83,90.57,91.26,91.81
2010-02-19,92.15,91.49,91.81,91.52
2010-02-22,91.91,91.02,91.44,91.14
2010-02-23,91.29,89.92,91.15,90.22
2010-02-24,90.36,89.77,90.22,90.15
2010-02-25,90.32,88.8,90.15,89.08
2010-02-26,89.5,88.75,89.07,88.97
2010-03-01,89.48,88.74,88.83,89.13
2010-03-02,89.38,88.56,89.13,88.85
2010-03-03,88.99,88.32,88.85,88.47
2010-03-04,89.26,88.14,88.47,89.02
2010-03-05,90.59,88.98,89.02,90.28
2010-03-08,90.68,90.15,90.39,90.31
2010-03-09,90.34,89.63,90.31,89.97
2010-03-10,90.82,89.85,89.97,90.52
2010-03-11,90.72,90.21,90.52,90.51
2010-03-12,91.09,90.17,90.51,90.56
2010-03-15,90.97,90.36,90.64,90.53
2010-03-16,90.74,89.99,90.53,90.31
2010-03-17,90.71,90.03,90.31,90.31
2010-03-18,90.8,89.76,90.31,90.39
2010-03-19,90.72,90.34,90.39,90.55
2010-03-22,90.77,89.84,90.32,90.14
2010-03-23,90.48,90.06,90.14,90.4
2010-03-24,92.4,90.35,90.4,92.3
2010-03-25,92.96,91.76,92.3,92.73
2010-03-26,92.9,92.31,92.73,92.52
2010-03-29,92.79,92.1,92.5,92.46
2010-03-30,93.02,92.13,92.46,92.77
2010-03-31,93.63,92.76,92.77,93.47
2010-04-01,94.04,93.28,93.47,93.82
2010-04-02,94.69,93.68,93.82,94.61
2010-04-05,94.79,94.09,94.56,94.37
2010-04-06,94.38,93.66,94.37,93.79
2010-04-07,94.27,93.15,93.79,93.36
2010-04-08,93.49,92.84,93.36,93.38
2010-04-09,93.78,93.11,93.38,93.18
2010-04-12,93.61,92.91,93.27,93.24
2010-04-13,93.41,92.58,93.24,93.2
2010-04-14,93.72,92.83,93.2,93.23
2010-04-15,93.52,92.87,93.23,93.03
2010-04-16,93.14,91.91,93.03,92.17
2010-04-19,92.47,91.6,92.07,92.4
2010-04-20,93.39,92.4,92.4,93.22
2010-04-21,93.44,92.94,93.22,93.19
2010-04-22,93.61,92.74,93.19,93.49
2010-04-23,94.33,93.31,93.49,93.97
2010-04-26,94.36,93.87,93.99,93.96
2010-04-27,94.06,92.82,93.96,93.27
2010-04-28,94.32,93.0,93.27,94.03
2010-04-29,94.27,93.85,94.03,94.03
2010-04-30,94.59,93.84,94.03,93.85
2010-05-03,94.79,93.51,93.55,94.54
2010-05-04,94.99,94.33,94.54,94.54
2010-05-05,94.99,93.54,94.54,93.81
2010-05-06,93.98,87.95,93.81,90.58
2010-05-07,93.22,90.02,90.58,91.59
2010-05-10,93.54,91.78,92.59,93.3
2010-05-11,93.39,92.22,93.3,92.65
2010-05-12,93.29,92.45,92.65,93.24
2010-05-13,93.64,92.59,93.25,92.75
2010-05-14,93.1,91.8,92.75,92.47
2010-05-17,92.7,91.77,92.35,92.59
2010-05-18,92.97,92.11,92.59,92.23
2010-05-19,92.24,90.96,92.23,91.71
2010-05-20,91.88,88.97,91.71,89.69
2010-05-21,90.48,89.05,89.69,90.0
2010-05-24,90.74,89.75,90.1,90.29
2010-05-25,90.31,89.27,90.29,90.23
2010-05-26,90.68,89.83,90.23,89.92
2010-05-27,91.09,89.81,89.92,91.04
2010-05-28,91.41,90.61,91.04,91.06
2010-05-31,91.62,90.82,91.1,91.27
2010-06-01,91.46,90.54,91.27,90.95
2010-06-02,92.36,90.89,90.95,92.13
2010-06-03,92.81,92.04,92.13,92.71
2010-06-04,92.89,91.42,92.71,91.9
2010-06-07,92.08,90.98,91.8,91.37
2010-06-08,91.93,90.84,91.37,91.46
2010-06-09,91.67,91.06,91.46,91.3
2010-06-10,91.48,90.86,91.3,91.34
2010-06-11,91.78,91.24,91.34,91.65
2010-06-14,92.12,91.42,91.66,91.58
2010-06-15,91.7,91.08,91.58,91.46
2010-06-16,91.83,91.1,91.46,91.44
2010-06-17,91.46,90.51,91.44,91.01
2010-06-18,91.09,90.44,91.01,90.71
2010-06-21,91.48,89.98,90.05,91.11
2010-06-22,91.11,90.33,91.11,90.57
2010-06-23,90.59,89.74,90.57,89.82
2010-06-24,89.98,89.23,89.82,89.61
2010-06-25,89.78,89.22,89.61,89.23
2010-06-28,89.46,89.07,89.33,89.37
2010-06-29,89.42,88.29,89.37,88.6
2010-06-30,88.77,88.37,88.6,88.43
2010-07-01,88.56,86.97,88.43,87.6
2010-07-02,88.21,87.33,87.6,87.75
2010-07-05,88.01,87.64,87.76,87.77
2010-07-06,87.98,87.35,87.77,87.52
2010-07-07,87.78,87.02,87.52,87.7
2010-07-08,88.65,87.66,87.7,88.36
2010-07-09,88.71,88.33,88.36,88.62
2010-07-12,89.16,88.39,88.52,88.62
2010-07-13,88.87,88.03,88.62,88.74
2010-07-14,89.11,88.08,88.74,88.41
2010-07-15,88.5,87.24,88.41,87.4
2010-07-16,87.51,86.27,87.4,86.57
2010-07-19,87.22,86.42,86.92,86.69
2010-07-20,87.58,86.66,86.7,87.51
2010-07-21,87.51,86.87,87.51,87.05
2010-07-22,87.22,86.34,87.05,86.95
2010-07-23,87.51,86.74,86.95,87.46
2010-07-26,87.79,86.83,87.24,86.88
2010-07-27,87.98,86.83,86.88,87.9
2010-07-28,88.12,87.26,87.9,87.47
2010-07-29,87.52,86.57,87.47,86.79
2010-07-30,86.99,85.95,86.79,86.47
2010-08-02,86.89,86.22,86.47,86.5
2010-08-03,86.66,85.68,86.5,85.79
2010-08-04,86.39,85.33,85.79,86.27
2010-08-05,86.45,85.72,86.27,85.82
2010-08-06,86.19,85.02,85.82,85.51
2010-08-09,85.96,85.27,85.32,85.94
2010-08-10,86.24,85.18,85.94,85.44
2010-08-11,85.47,84.73,85.44,85.32
2010-08-12,85.99,84.94,85.32,85.9
2010-08-13,86.38,85.57,85.9,86.2
2010-08-16,86.27,85.22,86.09,85.33
2010-08-17,85.68,85.12,85.33,85.53
2010-08-18,85.69,85.19,85.52,85.46
2010-08-19,85.92,84.9,85.46,85.39
2010-08-20,85.82,85.2,85.39,85.62
2010-08-23,85.74,85.09,85.62,85.16
2010-08-24,85.2,83.6,85.16,83.9
2010-08-25,84.84,83.9,83.9,84.58
2010-08-26,84.89,84.33,84.58,84.45
2010-08-27,85.46,84.28,84.45,85.23
2010-08-30,85.91,84.51,85.02,84.62
2010-08-31,84.67,83.83,84.62,84.2
2010-09-01,84.67,83.67,84.19,84.44
2010-09-02,84.56,84.0,84.44,84.28
2010-09-03,85.23,84.17,84.28,84.31
2010-09-06,84.5,84.05,84.29,84.21
2010-09-07,84.26,83.52,84.21,83.83
2010-09-08,84.04,83.35,83.83,83.88
2010-09-09,84.03,83.5,83.87,83.78
2010-09-10,84.39,83.75,83.78,84.15
2010-09-13,84.43,83.51,84.25,83.71
2010-09-14,83.76,82.93,83.71,83.04
2010-09-15,85.78,82.88,83.04,85.75
2010-09-16,85.93,85.23,85.74,85.78
2010-09-17,85.93,85.6,85.78,85.86
2010-09-20,85.83,85.51,85.75,85.69
2010-09-21,85.77,84.98,85.69,85.09
2010-09-22,85.19,84.28,85.09,84.5
2010-09-23,84.67,84.26,84.5,84.38
2010-09-24,85.4,84.12,84.38,84.21
2010-09-27,84.49,84.12,84.47,84.29
2010-09-28,84.35,83.69,84.29,83.87
2010-09-29,84.09,83.5,83.87,83.7
2010-09-30,83.82,83.17,83.7,83.53
2010-10-01,83.58,83.16,83.53,83.22
2010-10-04,83.87,83.19,83.26,83.36
2010-10-05,83.99,82.96,83.36,83.22
2010-10-06,83.27,82.77,83.22,82.93
2010-10-07,83.03,82.11,82.93,82.41
2010-10-08,82.57,81.73,82.41,81.93
2010-10-11,82.37,81.39,82.12,82.07
2010-10-12,82.36,81.67,82.07,81.72
2010-10-13,82.01,81.67,81.72,81.81
2010-10-14,81.85,80.89,81.81,81.48
2010-10-15,81.62,80.88,81.48,81.45
2010-10-18,81.49,80.99,81.37,81.27
2010-10-19,81.93,81.14,81.27,81.59
2010-10-20,81.67,80.85,81.59,81.09
2010-10-21,81.83,80.92,81.09,81.33
2010-10-22,81.51,80.99,81.33,81.38
2010-10-25,81.49,80.41,81.49,80.81
2010-10-26,81.66,80.62,80.81,81.43
2010-10-27,81.99,81.32,81.43,81.75
2010-10-28,81.79,80.87,81.76,81.03
2010-10-29,81.08,80.39,81.03,80.4
2010-11-01,81.41,80.22,80.34,80.51
2010-11-02,80.96,80.47,80.51,80.63
2010-11-03,81.58,80.6,80.63,81.07
2010-11-04,81.22,80.59,81.07,80.75
2010-11-05,81.47,80.62,80.75,81.26
2010-11-08,81.44,81.01,81.37,81.18
2010-11-09,81.97,80.54,81.18,81.69
2010-11-10,82.8,81.55,81.69,82.28
2010-11-11,82.61,82.04,82.28,82.49
2010-11-12,82.66,81.66,82.49,82.53
2010-11-15,83.27,82.4,82.43,83.07
2010-11-16,83.59,82.85,83.07,83.29
2010-11-17,83.55,83.04,83.29,83.18
2010-11-18,83.79,83.1,83.18,83.52
2010-11-19,83.65,83.14,83.52,83.55
2010-11-22,83.57,83.23,83.46,83.33
2010-11-23,83.85,82.79,83.33,83.16
2010-11-24,83.66,82.95,83.16,83.54
2010-11-25,83.7,83.4,83.54,83.6
2010-11-26,84.19,83.57,83.6,84.1
2010-11-29,84.41,83.83,84.05,84.26
2010-11-30,84.32,83.43,84.26,83.69
2010-12-01,84.4,83.38,83.69,84.19
2010-12-02,84.36,83.49,84.19,83.82
2010-12-03,83.9,82.53,83.82,82.53
2010-12-06,82.99,82.57,82.66,82.66
2010-12-07,83.66,82.34,82.66,83.49
2010-12-08,84.31,83.46,83.49,84.04
2010-12-09,84.12,83.52,84.03,83.76
2010-12-10,84.02,83.45,83.76,83.95
2010-12-13,84.35,83.11,83.88,83.39
2010-12-14,83.78,82.84,83.39,83.66
2010-12-15,84.51,83.6,83.66,84.24
2010-12-16,84.45,83.9,84.24,83.91
2010-12-17,84.21,83.69,83.91,83.98
2010-12-20,84.12,83.64,83.87,83.77
2010-12-21,83.91,83.5,83.77,83.75
2010-12-22,83.86,83.42,83.75,83.57
2010-12-23,83.58,82.86,83.57,82.91
2010-12-24,83.17,82.86,82.91,82.88
2010-12-27,82.98,82.66,82.84,82.81
2010-12-28,82.86,81.82,82.81,82.38
2010-12-29,82.48,81.61,82.38,81.62
2010-12-30,81.86,81.29,81.62,81.53
2010-12-31,81.54,80.94,81.53,81.12
2011-01-03,81.75,80.93,81.34,81.74
2011-01-04,82.28,81.61,81.74,82.04
2011-01-05,83.38,81.89,82.04,83.25
2011-01-06,83.4,82.88,83.25,83.33
2011-01-07,83.68,82.86,83.33,83.15
2011-01-10,83.29,82.67,83.11,82.71
2011-01-11,83.49,82.68,82.71,83.24
2011-01-12,83.47,82.81,83.24,83.0
2011-01-13,83.15,82.55,83.0,82.81
2011-01-14,83.07,82.41,82.81,82.87
2011-01-17,83.01,82.35,82.88,82.68
2011-01-18,82.83,82.34,82.68,82.56
2011-01-19,82.69,81.85,82.56,82.02
2011-01-20,83.13,82.01,82.02,83.01
2011-01-21,83.09,82.53,83.0,82.57
2011-01-24,82.92,82.31,82.59,82.53
2011-01-25,82.67,81.98,82.53,82.25
2011-01-26,82.61,81.98,82.25,82.17
2011-01-27,83.22,82.02,82.17,82.92
2011-01-28,82.93,81.99,82.92,82.12
2011-01-31,82.26,81.78,82.05,82.04
2011-02-01,82.15,81.31,82.04,81.35
2011-02-02,81.86,81.35,81.35,81.55
2011-02-03,82.06,81.41,81.55,81.63
2011-02-04,82.47,81.13,81.63,82.18
2011-02-07,82.47,82.16,82.22,82.33
2011-02-08,82.42,81.78,82.33,82.36
2011-02-09,82.67,82.2,82.36,82.36
2011-02-10,83.37,82.34,82.36,83.23
2011-02-11,83.68,83.21,83.23,83.43
2011-02-14,83.57,83.1,83.43,83.32
2011-02-15,83.92,83.2,83.32,83.77
2011-02-16,83.98,83.5,83.77,83.68
2011-02-17,83.75,83.16,83.68,83.31
2011-02-18,83.53,83.03,83.31,83.18
2011-02-21,83.27,83.02,83.05,83.14
2011-02-22,83.54,82.58,83.14,82.77
2011-02-23,82.89,82.32,82.77,82.51
2011-02-24,82.52,81.63,82.51,81.89
2011-02-25,82.07,81.64,81.89,81.68
2011-02-28,81.98,81.62,81.7,81.78
2011-03-01,82.24,81.74,81.78,81.86
2011-03-02,82.11,81.57,81.86,81.87
2011-03-03,82.52,81.73,81.87,82.45
2011-03-04,83.07,82.21,82.45,82.32
2011-03-07,82.4,81.95,82.29,82.24
2011-03-08,82.86,82.21,82.24,82.67
2011-03-09,82.94,82.58,82.67,82.74
2011-03-10,83.17,82.7,82.74,82.98
2011-03-11,83.3,81.66,82.98,81.84
2011-03-14,82.45,80.62,81.74,81.63
2011-03-15,82.01,80.61,81.63,80.72
2011-03-16,81.17,79.57,80.72,79.59
2011-03-17,79.75,76.25,79.59,78.89
2011-03-18,81.99,78.83,78.89,80.58
2011-03-21,81.32,80.69,80.79,81.03
2011-03-22,81.29,80.85,81.03,80.97
2011-03-23,81.07,80.7,80.97,80.92
2011-03-24,81.06,80.77,80.92,80.97
2011-03-25,81.49,80.87,80.97,81.34
2011-03-28,81.85,81.31,81.42,81.69
2011-03-29,82.48,81.55,81.7,82.48
2011-03-30,83.18,82.37,82.48,82.89
2011-03-31,83.22,82.57,82.89,83.13
2011-04-01,84.73,83.13,83.13,84.06
2011-04-04,84.38,83.86,84.19,84.06
2011-04-05,84.88,84.03,84.06,84.87
2011-04-06,85.53,84.84,84.87,85.49
2011-04-07,85.5,84.59,85.49,84.91
2011-04-08,85.39,84.68,84.91,84.76
2011-04-11,85.16,84.51,84.9,84.6
2011-04-12,84.79,83.47,84.6,83.58
2011-04-13,84.26,83.51,83.58,83.84
2011-04-14,83.94,82.96,83.84,83.5
2011-04-15,83.78,82.96,83.5,83.13
2011-04-18,83.27,82.19,83.21,82.66
2011-04-19,82.76,82.32,82.66,82.59
2011-04-20,83.1,82.26,82.59,82.56
2011-04-21,82.6,81.62,82.56,81.85
2011-04-22,82.11,81.67,81.85,81.88
2011-04-25,82.43,81.67,81.87,81.83
2011-04-26,81.98,81.49,81.83,81.55
2011-04-27,82.79,81.27,81.55,82.16
2011-04-28,82.28,81.4,82.16,81.54
2011-04-29,81.66,81.05,81.53,81.19
2011-05-02,81.69,81.0,81.23,81.23
2011-05-03,81.28,80.7,81.22,80.94
2011-05-04,81.19,80.44,80.94,80.61
2011-05-05,80.69,79.57,80.61,80.07
2011-05-06,80.94,80.06,80.07,80.63
2011-05-09,80.85,80.19,80.63,80.36
2011-05-10,80.91,80.16,80.36,80.88
2011-05-11,81.33,80.62,80.88,81.05
2011-05-12,81.34,80.71,81.05,80.94
2011-05-13,81.09,80.34,80.94,80.8
2011-05-16,81.07,80.64,80.74,80.79
2011-05-17,81.77,80.74,80.79,81.42
2011-05-18,81.73,80.94,81.41,81.68
2011-05-19,82.23,81.47,81.69,81.61
2011-05-20,81.87,81.48,81.61,81.7
2011-05-23,82.04,81.32,81.71,82.01
2011-05-24,82.21,81.62,82.01,81.95
2011-05-25,82.17,81.8,81.95,81.97
2011-05-26,82.09,81.16,81.97,81.29
2011-05-27,81.42,80.7,81.29,80.8
2011-05-30,81.02,80.72,81.02,80.94
2011-05-31,81.77,80.72,80.94,81.52
2011-06-01,81.57,80.68,81.52,80.95
2011-06-02,81.33,80.57,80.95,80.9
2011-06-03,81.01,80.05,80.9,80.34
2011-06-06,80.4,79.98,80.38,80.1
2011-06-07,80.33,79.98,80.1,80.09
2011-06-08,80.28,79.7,80.09,79.89
2011-06-09,80.42,79.84,79.89,80.36
2011-06-10,80.47,79.97,80.36,80.32
2011-06-13,80.69,80.12,80.25,80.24
2011-06-14,80.63,80.09,80.24,80.49
2011-06-15,81.06,80.38,80.49,80.96
2011-06-16,81.06,80.49,80.96,80.63
2011-06-17,80.68,80.01,80.62,80.05
2011-06-20,80.37,80.03,80.25,80.25
2011-06-21,80.35,80.05,80.25,80.21
2011-06-22,80.39,80.02,80.21,80.29
2011-06-23,80.8,80.29,80.29,80.51
2011-06-24,80.61,80.14,80.51,80.43
2011-06-27,80.98,80.29,80.4,80.89
2011-06-28,81.27,80.66,80.89,81.12
2011-06-29,81.19,80.56,81.12,80.78
2011-06-30,80.87,80.27,80.78,80.56
2011-07-01,81.15,80.5,80.57,80.83
2011-07-04,80.97,80.54,80.93,80.8
2011-07-05,81.19,80.71,80.8,81.07
2011-07-06,81.12,80.77,81.07,80.91
2011-07-07,81.41,80.8,80.91,81.25
2011-07-08,81.48,80.5,81.25,80.64
2011-07-11,80.83,80.11,80.55,80.26
2011-07-12,80.38,79.17,80.26,79.24
2011-07-13,79.58,78.5,79.24,78.98
2011-07-14,79.61,78.47,78.98,79.14
2011-07-15,79.28,78.89,79.14,79.13
2011-07-18,79.3,78.95,79.26,79.04
2011-07-19,79.28,78.82,79.04,79.18
2011-07-20,79.32,78.71,79.18,78.78
2011-07-21,79.03,78.29,78.78,78.3
2011-07-22,78.73,78.22,78.3,78.54
2011-07-25,78.56,78.06,78.53,78.29
2011-07-26,78.7,77.83,78.29,77.88
2011-07-27,78.17,77.57,77.89,77.98
2011-07-28,78.03,77.63,77.98,77.67
